"0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99"
0.173625,0.058251,0.039932,0.026959,0.018665,0.014578,0.011866,0.00962,0.007809,0.006534,0.005801,0.005373,0.005167,0.005185,0.005433,0.005906,0.006507,0.0072,0.00803,0.008989,0.010033,0.010862,0.011313,0.011401,0.011145,0.010607,0.010111,0.009752,0.009539,0.009419,0.009418,0.009454,0.009515,0.009568,0.009612,0.009656,0.009792,0.010046,0.010387,0.010844,0.011377,0.011913,0.012276,0.012453,0.012736,0.01312,0.013624,0.013718,0.013943,0.014753,0.015473,0.016212,0.016875,0.017507,0.018279,0.019228,0.020342,0.022014,0.024189,0.026376,0.02884,0.031364,0.034273,0.03702,0.039562,0.042291,0.045436,0.048407,0.052516,0.058702,0.0657,0.072722,0.080178,0.087799,0.094699,0.102354,0.11092,0.120636,0.132252,0.144626,0.160199,0.176839,0.194632,0.212285,0.227341,0.236954,0.243538,0.248718,0.252936,0.257881,0.266468,0.274411,0.280811,0.287516,0.299918,0.328396,0.368262,0.415539,0.469598,0.54691
0.168831,0.050406,0.035417,0.023304,0.016164,0.012923,0.010668,0.008816,0.007327,0.006175,0.005409,0.004929,0.004702,0.004712,0.004964,0.005439,0.006038,0.006715,0.007467,0.00834,0.009254,0.009983,0.010441,0.010543,0.01031,0.009842,0.009432,0.009137,0.008984,0.008986,0.009049,0.009136,0.009231,0.009334,0.009421,0.00951,0.009639,0.009866,0.010189,0.010557,0.010992,0.011417,0.011867,0.012152,0.0123,0.012645,0.013124,0.013706,0.01383,0.01407,0.014915,0.015748,0.016617,0.017418,0.018144,0.018972,0.020087,0.021461,0.023569,0.026373,0.029157,0.031825,0.034436,0.037288,0.03977,0.042121,0.04505,0.048517,0.051864,0.056646,0.063738,0.071231,0.078419,0.086034,0.093738,0.100386,0.108155,0.117046,0.127643,0.141518,0.158505,0.177067,0.197075,0.216748,0.232514,0.240477,0.243909,0.245227,0.246279,0.250485,0.262286,0.27572,0.288335,0.30097,0.317808,0.34676,0.385487,0.438003,0.503466,0.586916
0.153618,0.048121,0.03392,0.022735,0.015477,0.012472,0.010311,0.008512,0.007138,0.006139,0.005451,0.004991,0.004758,0.004745,0.004938,0.005324,0.005835,0.006464,0.007182,0.007999,0.008901,0.009594,0.010049,0.010224,0.010038,0.00959,0.009188,0.008907,0.00871,0.008639,0.008692,0.008728,0.008796,0.008906,0.009047,0.009203,0.009382,0.00956,0.009798,0.010076,0.010334,0.010647,0.011027,0.011535,0.011943,0.012281,0.0128,0.01338,0.013962,0.013947,0.013997,0.014781,0.01563,0.016607,0.017649,0.018702,0.019889,0.021299,0.022842,0.025086,0.027908,0.030308,0.032672,0.03527,0.038282,0.041144,0.044366,0.048121,0.052129,0.055677,0.060503,0.067449,0.0748,0.081958,0.090033,0.098705,0.106352,0.115213,0.124706,0.135507,0.151347,0.167197,0.185079,0.203806,0.220318,0.230795,0.237087,0.240401,0.242024,0.245289,0.254053,0.263725,0.272516,0.280597,0.291962,0.314968,0.34506,0.384488,0.442393,0.523833
0.181487,0.055252,0.040148,0.02686,0.017975,0.013725,0.010733,0.008372,0.006698,0.005776,0.005466,0.005394,0.005421,0.005584,0.00589,0.006354,0.006919,0.007635,0.008479,0.009422,0.010467,0.011196,0.011647,0.011746,0.011482,0.0109,0.010341,0.009927,0.00964,0.009455,0.00949,0.009534,0.009577,0.00966,0.009783,0.009927,0.010072,0.010218,0.010351,0.010527,0.010652,0.01092,0.011313,0.011873,0.012609,0.013207,0.013828,0.014375,0.014934,0.015445,0.015404,0.01566,0.016615,0.017595,0.018623,0.019557,0.020447,0.021776,0.0235,0.025578,0.028707,0.031802,0.034461,0.036971,0.039679,0.042189,0.045662,0.049185,0.053443,0.058196,0.063137,0.069052,0.077068,0.085352,0.093371,0.102521,0.109911,0.118031,0.127747,0.137545,0.154585,0.170899,0.18972,0.210333,0.230125,0.245093,0.256335,0.264239,0.268895,0.27311,0.281534,0.290722,0.299895,0.309977,0.325112,0.3549,0.39424,0.444466,0.515432,0.634046
0.173501,0.05171,0.036081,0.024669,0.016845,0.013304,0.010953,0.009,0.007472,0.006427,0.005864,0.005574,0.005438,0.005441,0.005643,0.006074,0.006668,0.007416,0.008348,0.00946,0.010667,0.01153,0.012006,0.012072,0.011731,0.011099,0.010516,0.010107,0.009881,0.009859,0.010045,0.010264,0.010461,0.010591,0.010686,0.010772,0.010898,0.011079,0.011342,0.011648,0.011989,0.012439,0.012951,0.013531,0.014153,0.014853,0.015478,0.01588,0.016348,0.01697,0.017798,0.018175,0.018702,0.020032,0.021239,0.022299,0.023395,0.024776,0.026745,0.029375,0.032517,0.036035,0.039638,0.042559,0.045188,0.047636,0.051208,0.055511,0.060212,0.066236,0.073558,0.080021,0.087114,0.096562,0.105984,0.114545,0.122293,0.130852,0.140791,0.153523,0.174202,0.193966,0.216018,0.239452,0.260859,0.275024,0.28435,0.289446,0.290499,0.291373,0.299082,0.308543,0.318601,0.331019,0.350713,0.386652,0.432571,0.490563,0.567093,0.683686
0.177097,0.055977,0.036988,0.024697,0.017204,0.013711,0.011441,0.009534,0.008,0.006861,0.006125,0.005642,0.005375,0.005265,0.005314,0.005582,0.006101,0.006831,0.007782,0.009,0.010369,0.011436,0.012025,0.01218,0.011863,0.011204,0.010635,0.010213,0.009963,0.009888,0.00999,0.010139,0.010285,0.010437,0.010531,0.010619,0.010771,0.010984,0.011259,0.011628,0.01203,0.012428,0.012858,0.013242,0.013605,0.013947,0.01443,0.014942,0.015415,0.016204,0.017296,0.018492,0.018983,0.019427,0.0205,0.0213,0.022382,0.023805,0.025678,0.028294,0.031574,0.034674,0.037965,0.04125,0.043588,0.045625,0.048136,0.052121,0.057221,0.063367,0.071152,0.079297,0.085779,0.09241,0.100736,0.108156,0.115572,0.123041,0.132676,0.14502,0.166579,0.186314,0.207465,0.22901,0.247297,0.25695,0.261864,0.263451,0.262364,0.263841,0.27586,0.290542,0.30608,0.323625,0.345889,0.378338,0.416141,0.461359,0.52222,0.618734
0.194541,0.069655,0.047566,0.030565,0.02114,0.017176,0.014503,0.01224,0.010362,0.008867,0.007743,0.006925,0.006422,0.006235,0.006298,0.006608,0.007163,0.007966,0.008952,0.010144,0.011518,0.012679,0.01349,0.013901,0.013961,0.013692,0.013436,0.013254,0.013086,0.012953,0.012857,0.012866,0.012952,0.013115,0.013399,0.013692,0.014005,0.014357,0.014705,0.015049,0.015432,0.015769,0.016128,0.016545,0.016885,0.01725,0.017762,0.01857,0.019415,0.020268,0.021592,0.022968,0.024299,0.024523,0.024557,0.02544,0.026583,0.028274,0.030454,0.033173,0.036542,0.039826,0.042658,0.045859,0.049116,0.051334,0.053996,0.057465,0.062621,0.069168,0.076924,0.085149,0.093044,0.098478,0.103592,0.110391,0.118159,0.12646,0.135467,0.148471,0.170692,0.190654,0.211552,0.232504,0.250212,0.259812,0.265541,0.269168,0.270929,0.274879,0.28839,0.303181,0.317368,0.333627,0.356362,0.393124,0.438693,0.49155,0.556305,0.651129
0.157784,0.048061,0.033293,0.021777,0.014805,0.012125,0.01029,0.008721,0.007413,0.006347,0.005508,0.004885,0.004522,0.004446,0.004652,0.005057,0.005535,0.006114,0.006804,0.007533,0.008285,0.008941,0.009419,0.009674,0.009692,0.009547,0.009358,0.009231,0.009141,0.00905,0.008979,0.00894,0.008991,0.009086,0.009232,0.009476,0.009709,0.009971,0.010286,0.010616,0.01095,0.011283,0.011538,0.011795,0.012059,0.012245,0.012608,0.013192,0.014098,0.015064,0.01601,0.017072,0.018079,0.019001,0.018941,0.018817,0.01997,0.021566,0.023739,0.026484,0.029569,0.032442,0.035013,0.037115,0.039575,0.042248,0.044735,0.04809,0.052568,0.058934,0.06673,0.07464,0.082385,0.089251,0.092992,0.096274,0.103368,0.112426,0.122182,0.133491,0.154952,0.17375,0.192933,0.211694,0.227397,0.236349,0.242747,0.24847,0.254023,0.262187,0.278047,0.294036,0.30733,0.31961,0.336081,0.364289,0.399986,0.442306,0.490848,0.558637
0.176436,0.052324,0.037665,0.024954,0.016913,0.013442,0.011209,0.009307,0.007747,0.006561,0.005725,0.005137,0.004769,0.004654,0.004821,0.005225,0.005692,0.006244,0.006874,0.007585,0.008317,0.008916,0.009333,0.009533,0.009483,0.009285,0.009073,0.008924,0.008839,0.00882,0.008888,0.008957,0.009063,0.009218,0.009341,0.009616,0.009848,0.010098,0.010378,0.010693,0.010987,0.011288,0.011548,0.011735,0.011968,0.01208,0.012446,0.013037,0.013913,0.015106,0.016185,0.017244,0.018103,0.018902,0.019605,0.019488,0.020101,0.021823,0.023948,0.026587,0.02939,0.031773,0.034197,0.036536,0.038756,0.04198,0.045669,0.049545,0.05424,0.060076,0.067262,0.075157,0.08254,0.08968,0.095975,0.099647,0.106024,0.115905,0.128143,0.140767,0.162463,0.181215,0.200262,0.218883,0.235043,0.246167,0.256028,0.266239,0.276857,0.289409,0.30641,0.320493,0.329314,0.333977,0.341692,0.365492,0.399179,0.441679,0.494395,0.562109
0.180278,0.052365,0.037255,0.025551,0.01728,0.013486,0.011107,0.009161,0.007596,0.006468,0.005767,0.005342,0.005125,0.005097,0.005289,0.005709,0.006221,0.006776,0.007363,0.007993,0.008695,0.009269,0.009657,0.009853,0.009851,0.009696,0.009543,0.009406,0.009254,0.009138,0.00911,0.009131,0.00921,0.009342,0.009541,0.009861,0.010188,0.010471,0.010752,0.011012,0.011253,0.011512,0.011726,0.011909,0.012034,0.012113,0.012415,0.013032,0.013942,0.015119,0.01654,0.017794,0.01859,0.019208,0.019773,0.020435,0.020891,0.02183,0.024026,0.026597,0.029383,0.031912,0.034266,0.036736,0.039387,0.042192,0.045998,0.050732,0.055476,0.061026,0.067367,0.074468,0.081717,0.088373,0.094945,0.101156,0.106493,0.114144,0.125536,0.139652,0.160357,0.178015,0.196028,0.21351,0.228787,0.240069,0.250615,0.262034,0.274292,0.288051,0.304849,0.317705,0.323178,0.323012,0.325389,0.346162,0.380078,0.427336,0.49374,0.591448
0.16386,0.048493,0.033415,0.022631,0.015561,0.011864,0.009417,0.007608,0.006332,0.005581,0.00532,0.005268,0.005351,0.005543,0.00582,0.006203,0.0067,0.007283,0.007928,0.008642,0.009399,0.010043,0.010446,0.010578,0.01043,0.010063,0.009722,0.009472,0.009282,0.009137,0.009092,0.009137,0.009207,0.00932,0.009468,0.009668,0.00993,0.010166,0.010362,0.010566,0.01075,0.010958,0.011218,0.011433,0.011635,0.011836,0.012137,0.012645,0.013408,0.014398,0.015535,0.016707,0.017739,0.018478,0.019296,0.0203,0.021652,0.022634,0.023932,0.026452,0.029117,0.03186,0.034461,0.037009,0.039777,0.04291,0.046378,0.051153,0.05714,0.063174,0.070062,0.077066,0.084805,0.092866,0.100451,0.108319,0.116575,0.123807,0.133975,0.147918,0.169891,0.187374,0.205845,0.224231,0.240901,0.254501,0.267529,0.281656,0.29708,0.313781,0.332036,0.346332,0.35236,0.35001,0.350723,0.373349,0.409172,0.462041,0.541227,0.664212
0.197479,0.065406,0.045798,0.030145,0.020545,0.015724,0.012238,0.009628,0.007935,0.007036,0.006818,0.006787,0.006808,0.006874,0.00695,0.007067,0.007502,0.008366,0.009633,0.011275,0.013155,0.014625,0.015555,0.015798,0.01529,0.014185,0.013191,0.012512,0.01216,0.012091,0.012245,0.012477,0.012718,0.012881,0.013015,0.013115,0.013294,0.013617,0.013958,0.014327,0.014786,0.015201,0.015652,0.016155,0.016503,0.016814,0.017249,0.017826,0.018657,0.019819,0.021212,0.02259,0.024058,0.025322,0.026227,0.027428,0.028939,0.030839,0.03194,0.033298,0.036278,0.039458,0.04281,0.046157,0.049532,0.053202,0.057307,0.061674,0.067813,0.075543,0.082817,0.090149,0.097273,0.105148,0.113166,0.120528,0.129096,0.137591,0.144543,0.155674,0.178876,0.196031,0.21484,0.234157,0.251893,0.266238,0.279081,0.292191,0.306508,0.322994,0.34251,0.359219,0.36929,0.370158,0.37047,0.392454,0.42344,0.464637,0.530608,0.640875
0.183519,0.059915,0.041744,0.02792,0.018847,0.014886,0.012045,0.009727,0.008168,0.007352,0.007046,0.006846,0.006669,0.006502,0.006326,0.006235,0.006702,0.00791,0.009939,0.012762,0.016017,0.018462,0.019839,0.020135,0.019112,0.016976,0.014912,0.013289,0.012143,0.011481,0.011185,0.01098,0.010899,0.0109,0.010915,0.011001,0.011123,0.011336,0.011666,0.011981,0.012308,0.012692,0.013061,0.013545,0.014146,0.014631,0.015109,0.015568,0.015979,0.016437,0.017049,0.01791,0.019024,0.020577,0.022231,0.023793,0.02557,0.027453,0.029491,0.030395,0.031362,0.034202,0.037379,0.040905,0.044748,0.048777,0.052923,0.057439,0.062142,0.068833,0.077185,0.084428,0.091965,0.099823,0.109107,0.119433,0.130199,0.142306,0.152797,0.160195,0.182719,0.19895,0.217815,0.238675,0.259803,0.279033,0.296495,0.313145,0.329841,0.347818,0.36833,0.386951,0.400272,0.40701,0.414266,0.443784,0.482424,0.526176,0.587579,0.701753
0.18161,0.054259,0.039055,0.025934,0.017526,0.013754,0.011247,0.009168,0.007615,0.006676,0.006213,0.006026,0.005935,0.00595,0.006084,0.006391,0.006947,0.007819,0.009023,0.010603,0.012363,0.013673,0.0144,0.014449,0.013804,0.012611,0.011482,0.010602,0.01001,0.009754,0.009767,0.009812,0.009817,0.009817,0.009755,0.009742,0.009732,0.009848,0.010092,0.010423,0.010836,0.011253,0.01159,0.011848,0.012194,0.012381,0.012751,0.013162,0.013674,0.014273,0.015016,0.015875,0.016923,0.018138,0.019577,0.020752,0.022095,0.023445,0.025062,0.026984,0.028117,0.030126,0.033235,0.036419,0.039646,0.042627,0.045302,0.048817,0.053067,0.05822,0.066081,0.073723,0.080841,0.08776,0.094393,0.101569,0.109467,0.118029,0.127968,0.135715,0.152584,0.167057,0.184314,0.204289,0.225871,0.247106,0.267084,0.284833,0.299509,0.310592,0.318053,0.320613,0.317349,0.309993,0.313345,0.352771,0.4062,0.468289,0.541897,0.645785
0.205931,0.054536,0.038689,0.026154,0.017569,0.013715,0.01126,0.009295,0.00779,0.006742,0.006159,0.005934,0.005919,0.006044,0.006345,0.006844,0.007418,0.008043,0.008677,0.009321,0.009999,0.010526,0.010818,0.010795,0.010441,0.009922,0.009518,0.009241,0.009099,0.00914,0.009343,0.009572,0.009732,0.009758,0.009703,0.009676,0.009701,0.009803,0.01005,0.0104,0.010906,0.011503,0.011943,0.012303,0.012586,0.012788,0.013166,0.013709,0.014329,0.01507,0.015884,0.016696,0.017704,0.018884,0.020113,0.021464,0.022991,0.02441,0.02606,0.028189,0.030915,0.033112,0.035325,0.038698,0.041754,0.044271,0.046748,0.049917,0.054473,0.060771,0.068634,0.077166,0.086122,0.093796,0.100556,0.106267,0.112841,0.120779,0.130054,0.14167,0.159146,0.175559,0.194411,0.215513,0.237251,0.256876,0.275091,0.290916,0.302729,0.311475,0.320154,0.325582,0.326934,0.325319,0.33081,0.36555,0.411465,0.456919,0.507622,0.573018
0.198996,0.056063,0.038499,0.02601,0.017915,0.01412,0.011736,0.009812,0.00827,0.007074,0.006203,0.005618,0.005395,0.005442,0.005728,0.006244,0.00684,0.007446,0.008061,0.008639,0.009169,0.009598,0.009883,0.009964,0.009791,0.009436,0.009195,0.009089,0.009055,0.009115,0.009278,0.009442,0.009601,0.009702,0.009695,0.009674,0.009805,0.009993,0.010254,0.010675,0.011174,0.011762,0.012404,0.012803,0.013116,0.013366,0.013662,0.014173,0.014876,0.015685,0.016606,0.017511,0.018402,0.019477,0.020621,0.0218,0.023321,0.025151,0.027018,0.02946,0.032549,0.035898,0.038242,0.040389,0.043786,0.046755,0.050155,0.054034,0.058899,0.06554,0.074038,0.08239,0.091084,0.100399,0.107733,0.114019,0.120524,0.128446,0.138481,0.150911,0.171114,0.189182,0.209297,0.230935,0.252031,0.269286,0.284799,0.298657,0.308812,0.316231,0.326245,0.332925,0.334774,0.333972,0.338726,0.366358,0.405401,0.444703,0.476317,0.51983
0.245857,0.075798,0.053457,0.035297,0.023989,0.018275,0.014367,0.0114,0.00928,0.007926,0.007195,0.00666,0.006334,0.006308,0.006464,0.006793,0.007319,0.008052,0.008965,0.010072,0.01121,0.012,0.012424,0.012428,0.011886,0.010895,0.010043,0.009531,0.009305,0.009319,0.00955,0.009787,0.009982,0.010154,0.010236,0.010219,0.010298,0.010545,0.010802,0.011109,0.011552,0.01196,0.012514,0.013139,0.013453,0.013738,0.014118,0.014598,0.01532,0.01628,0.017358,0.018375,0.01922,0.019981,0.02083,0.021638,0.022798,0.024635,0.026954,0.029511,0.032856,0.03624,0.039634,0.041539,0.042928,0.045781,0.049179,0.053394,0.05833,0.064468,0.07219,0.080287,0.087605,0.095546,0.104567,0.111619,0.119223,0.127456,0.137107,0.149495,0.170542,0.18886,0.208831,0.229854,0.249643,0.265044,0.27901,0.292545,0.304692,0.31577,0.329784,0.339392,0.342315,0.341507,0.346758,0.374198,0.41174,0.456936,0.501324,0.539214
0.159904,0.048754,0.034696,0.023359,0.015842,0.012321,0.009719,0.007732,0.006361,0.005547,0.005169,0.004924,0.004757,0.004777,0.00503,0.005399,0.005861,0.006444,0.007142,0.007931,0.008765,0.00933,0.00961,0.009682,0.009475,0.008958,0.008474,0.008184,0.008133,0.008257,0.008471,0.008648,0.008774,0.008864,0.008923,0.00891,0.008914,0.009053,0.009351,0.009644,0.009962,0.010318,0.010619,0.011103,0.011638,0.011858,0.012212,0.012719,0.013354,0.014238,0.015336,0.016341,0.017143,0.017669,0.018063,0.018579,0.019512,0.021103,0.02364,0.026837,0.030196,0.033529,0.036547,0.039389,0.040257,0.040551,0.043573,0.047598,0.052718,0.059045,0.066597,0.074241,0.081813,0.088183,0.095195,0.103713,0.111051,0.119374,0.128264,0.138319,0.157198,0.17381,0.191562,0.209697,0.226045,0.237645,0.247867,0.258524,0.270204,0.285412,0.307796,0.326567,0.337212,0.340228,0.342481,0.357092,0.374549,0.390045,0.40748,0.430078
0.204813,0.056332,0.04195,0.028481,0.018962,0.013956,0.010226,0.007408,0.005585,0.004779,0.00482,0.005077,0.005286,0.005485,0.005756,0.006013,0.006423,0.006913,0.007481,0.00811,0.008842,0.00936,0.009641,0.009667,0.009493,0.009098,0.008775,0.008578,0.008487,0.008555,0.008734,0.008889,0.008993,0.009049,0.009091,0.00912,0.00918,0.0093,0.009513,0.009792,0.010082,0.010385,0.010688,0.010945,0.011466,0.011711,0.012308,0.012883,0.013615,0.01449,0.015565,0.016511,0.017337,0.017941,0.018228,0.018598,0.019471,0.021068,0.023519,0.027045,0.030671,0.034176,0.036897,0.039187,0.041149,0.040961,0.04286,0.046831,0.051977,0.05851,0.065965,0.072731,0.079759,0.086626,0.092312,0.100941,0.108943,0.117972,0.128229,0.138869,0.155595,0.172753,0.191211,0.210101,0.227339,0.240325,0.252069,0.264518,0.278298,0.295347,0.31865,0.337627,0.344889,0.341615,0.339759,0.361038,0.394961,0.436519,0.487482,0.567525
0.181555,0.048061,0.034174,0.024003,0.016213,0.012201,0.009396,0.007132,0.005523,0.004702,0.004581,0.004739,0.004981,0.005254,0.005526,0.005778,0.006175,0.006694,0.007236,0.00782,0.008484,0.009008,0.009323,0.009368,0.009122,0.008706,0.008423,0.008293,0.008224,0.008237,0.008405,0.0086,0.008739,0.008795,0.0088,0.008789,0.00887,0.009029,0.009224,0.009475,0.009862,0.010296,0.010618,0.01091,0.011132,0.011343,0.011887,0.012592,0.013321,0.014231,0.015245,0.016107,0.016892,0.017569,0.018032,0.018354,0.01915,0.020697,0.023015,0.026092,0.029809,0.033399,0.036114,0.038216,0.040014,0.041803,0.043652,0.046401,0.051494,0.057722,0.064722,0.071293,0.077613,0.084365,0.091765,0.099858,0.108257,0.118444,0.128887,0.139851,0.15161,0.166477,0.182911,0.200357,0.217292,0.231911,0.246065,0.260645,0.275851,0.292109,0.31019,0.323315,0.323161,0.307106,0.291419,0.303611,0.329176,0.363052,0.406335,0.465234
0.201394,0.051852,0.034946,0.023541,0.016166,0.011837,0.00883,0.006513,0.004923,0.004148,0.004139,0.004351,0.004672,0.005024,0.00536,0.005643,0.005929,0.006391,0.006975,0.007611,0.008288,0.00887,0.009248,0.009399,0.009258,0.008883,0.008573,0.008425,0.008381,0.008372,0.008421,0.008539,0.00868,0.008788,0.008847,0.008904,0.009025,0.009241,0.009507,0.009803,0.010134,0.010565,0.011006,0.011254,0.011463,0.011628,0.011929,0.012596,0.013445,0.014385,0.01548,0.016451,0.017237,0.01797,0.01857,0.019069,0.019936,0.021428,0.023689,0.026691,0.030251,0.033784,0.037076,0.039589,0.041863,0.044224,0.047226,0.050002,0.053417,0.059422,0.066167,0.073214,0.079805,0.086244,0.093244,0.101196,0.109476,0.118286,0.129911,0.14152,0.152187,0.167624,0.184835,0.203146,0.220899,0.236002,0.250403,0.265059,0.279612,0.294591,0.310782,0.322919,0.326078,0.315381,0.303076,0.321291,0.355114,0.401581,0.468343,0.563198
0.193934,0.048905,0.034199,0.021934,0.014732,0.011114,0.008404,0.006351,0.00498,0.004288,0.004193,0.004294,0.004508,0.004853,0.005243,0.005638,0.005987,0.006365,0.006932,0.007584,0.00824,0.008773,0.009174,0.00937,0.009342,0.009076,0.008812,0.008686,0.008718,0.008827,0.008945,0.009042,0.009163,0.009259,0.00927,0.009212,0.009236,0.009401,0.009716,0.010124,0.010591,0.011011,0.011544,0.012047,0.012236,0.012394,0.012652,0.013096,0.013891,0.014862,0.015917,0.016919,0.017752,0.018458,0.019173,0.019863,0.020878,0.022321,0.024367,0.027164,0.030482,0.033826,0.037316,0.040761,0.04363,0.046788,0.050342,0.054582,0.058034,0.061828,0.068669,0.076262,0.084222,0.091919,0.099616,0.10794,0.117351,0.126504,0.136604,0.151207,0.161963,0.178208,0.196698,0.216279,0.234737,0.249385,0.262344,0.274857,0.286829,0.298723,0.312733,0.32349,0.327317,0.323293,0.319689,0.342756,0.37789,0.423187,0.488778,0.591916
0.20229,0.055686,0.039274,0.025818,0.016541,0.012212,0.009196,0.00681,0.005276,0.004613,0.004643,0.004769,0.004973,0.005312,0.005786,0.00629,0.006792,0.007217,0.007713,0.008447,0.009185,0.009722,0.010083,0.010275,0.010203,0.009912,0.009593,0.009367,0.009331,0.009483,0.009684,0.009805,0.00991,0.010056,0.010173,0.010213,0.010254,0.010373,0.010609,0.010956,0.01131,0.011613,0.01189,0.012398,0.012913,0.013098,0.013432,0.013914,0.014593,0.015594,0.01671,0.017771,0.018749,0.019565,0.020314,0.021211,0.022359,0.023815,0.025582,0.027887,0.030817,0.033927,0.037161,0.040929,0.044846,0.048279,0.052119,0.056318,0.061251,0.064762,0.068409,0.076177,0.084791,0.093764,0.102638,0.111431,0.120409,0.130562,0.139439,0.149535,0.161984,0.176894,0.194348,0.214301,0.234826,0.253676,0.271812,0.28926,0.304889,0.316945,0.323512,0.321742,0.31024,0.291777,0.284923,0.320171,0.368746,0.424277,0.497299,0.604099
0.171134,0.049503,0.036161,0.02414,0.015912,0.011809,0.009133,0.007112,0.005726,0.004949,0.004784,0.004765,0.004801,0.004966,0.005332,0.005845,0.006454,0.007054,0.007602,0.008265,0.00881,0.009366,0.009728,0.009897,0.009839,0.009703,0.009572,0.009496,0.00948,0.009607,0.009802,0.010005,0.010181,0.010279,0.010331,0.010402,0.010497,0.010674,0.010923,0.011334,0.011778,0.012226,0.012606,0.0129,0.013451,0.013631,0.014111,0.014613,0.015221,0.01601,0.016977,0.017999,0.01896,0.019874,0.020651,0.021561,0.022562,0.023901,0.025483,0.027257,0.029518,0.032172,0.035317,0.039075,0.043767,0.048132,0.052729,0.05691,0.061215,0.066096,0.068506,0.074162,0.08201,0.090527,0.09951,0.107911,0.115259,0.12394,0.134248,0.142774,0.157145,0.1728,0.190341,0.209574,0.229023,0.245428,0.260732,0.275537,0.289031,0.301423,0.313452,0.319033,0.317051,0.310237,0.31296,0.353237,0.407326,0.456339,0.50785,0.58222
0.189992,0.048025,0.03411,0.023454,0.015616,0.011336,0.008306,0.00611,0.004676,0.003916,0.003786,0.003936,0.004166,0.004424,0.004797,0.005314,0.005931,0.006581,0.007232,0.007786,0.008101,0.008398,0.008714,0.008797,0.008682,0.008525,0.008458,0.008432,0.008429,0.008433,0.008486,0.008637,0.00887,0.009009,0.009055,0.009156,0.009358,0.009618,0.009912,0.010268,0.010679,0.011118,0.011527,0.011807,0.011966,0.012127,0.012582,0.013229,0.013957,0.014838,0.015879,0.016935,0.018015,0.018956,0.019783,0.020538,0.021419,0.022614,0.02433,0.026409,0.02876,0.031502,0.034546,0.038184,0.042228,0.046572,0.051199,0.055487,0.059765,0.06467,0.070425,0.076026,0.082228,0.09079,0.099472,0.107344,0.114072,0.121282,0.130643,0.143155,0.159453,0.177264,0.196855,0.217421,0.237133,0.253466,0.268691,0.283887,0.298436,0.312719,0.328965,0.340291,0.341938,0.336934,0.338709,0.373772,0.432914,0.4988,0.552527,0.621456
0.211912,0.055143,0.037558,0.025243,0.017158,0.012679,0.009357,0.00677,0.005079,0.004237,0.004096,0.004211,0.004509,0.004872,0.005252,0.005739,0.006314,0.007001,0.007745,0.008521,0.00915,0.009397,0.009613,0.009778,0.009622,0.009284,0.009072,0.008985,0.008949,0.008974,0.009022,0.009102,0.0093,0.009549,0.009668,0.009732,0.009908,0.010178,0.010486,0.010815,0.01118,0.011552,0.011974,0.01238,0.012683,0.012942,0.013332,0.013981,0.014751,0.015563,0.016448,0.017301,0.018183,0.019173,0.020036,0.020892,0.021982,0.02329,0.024985,0.027348,0.03008,0.032941,0.035996,0.039063,0.042571,0.04623,0.050271,0.054945,0.059755,0.065443,0.07242,0.079737,0.085852,0.09202,0.100445,0.108085,0.116036,0.123422,0.132346,0.144894,0.165186,0.184289,0.204423,0.225089,0.243388,0.256383,0.268691,0.28112,0.293639,0.307843,0.327135,0.344015,0.352226,0.348304,0.343539,0.359753,0.387828,0.427638,0.45969,0.466431
0.197788,0.052078,0.036046,0.02352,0.01593,0.011961,0.009176,0.00699,0.005411,0.004629,0.00441,0.00434,0.00446,0.004795,0.005201,0.005627,0.006107,0.006693,0.007401,0.008168,0.008928,0.00936,0.009435,0.009542,0.009569,0.009296,0.009066,0.009032,0.009087,0.009168,0.009297,0.009375,0.009478,0.009709,0.009933,0.009975,0.010038,0.010246,0.010539,0.010866,0.011209,0.011523,0.011829,0.012185,0.012484,0.0127,0.013009,0.013525,0.014307,0.015243,0.016268,0.017246,0.018108,0.018991,0.01999,0.020869,0.021968,0.023373,0.024984,0.027014,0.029716,0.032487,0.035385,0.038425,0.041316,0.044657,0.04847,0.053163,0.058782,0.06487,0.072151,0.079672,0.087012,0.092037,0.096457,0.103595,0.11198,0.121183,0.129961,0.141321,0.162907,0.181661,0.200925,0.220225,0.237683,0.250543,0.262505,0.275246,0.288501,0.303437,0.322248,0.338146,0.347515,0.345952,0.338628,0.349679,0.368847,0.396867,0.448832,0.51893
